pool,dedup_key,rep_locus_tag,rep_organism,rep_gene_name,rep_product,rep_annotation_state,rep_protein_id,freq,best_rank,og_source,og_level,n_collapsed,collapsed_members
pro,cyanorak:CK_00000066,PMM1609,Prochlorococcus MED4,fabF,beta-ketoacyl-(acyl-carrier-protein) synthase II (KASII),informative_multi,WP_011133236.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00055945,PMM1830,Prochlorococcus MED4,,conserved hypothetical protein,catch_all_only,WP_173027947.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00055577,PMM1832,Prochlorococcus MED4,,Conserved hypothetical protein,no_evidence,WP_173027949.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00042996,PMM1854,Prochlorococcus MED4,,Conserved hypothetical protein,no_evidence,WP_036930966.1,1,4.0,cyanorak,curated,2,PMN2A_2045
pro,cyanorak:CK_00054584,PMM1859,Prochlorococcus MED4,,uncharacterized conserved membrane protein,catch_all_only,WP_036930846.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00056837,PMM1883,Prochlorococcus MED4,,conserved hypothetical protein,catch_all_only,WP_036930795.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00056366,PMM1949,Prochlorococcus MED4,,conserved hypothetical protein,catch_all_only,WP_173028018.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00051095,PMM1988,Prochlorococcus MED4,,Conserved hypothetical protein,no_evidence,WP_173028043.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00055198,PMM2012,Prochlorococcus MED4,,Hypothetical protein,no_evidence,,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00003993,PMN2A_0119,Prochlorococcus NATL2A,PMN2A_RS03545,uncharacterized conserved membrane protein,catch_all_only,WP_011293653.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00040791,PMN2A_0348,Prochlorococcus NATL2A,PMN2A_RS04700,conserved hypothetical protein,no_evidence,WP_011293882.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00001123,PMN2A_0987,Prochlorococcus NATL2A,atp1,ATP synthase protein I,informative_multi,WP_011295332.1,1,4.0,cyanorak,curated,2,PMM1457
pro,cyanorak:CK_00004195,PMN2A_2022,Prochlorococcus NATL2A,hli,possible high light inducible protein,informative_single,WP_011294968.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00045474,PMN2A_2115,Prochlorococcus NATL2A,PMN2A_RS10310,conserved hypothetical protein,no_evidence,WP_011295006.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00041258,PMN2A_2186,Prochlorococcus NATL2A,,conserved hypothetical protein,catch_all_only,,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00052022,PMT0237,Prochlorococcus MIT9313,,possible (AF314193) Toutatis,no_evidence,WP_011129616.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00000699,PMT0283,Prochlorococcus MIT9313,glyQ,"glycine--tRNA ligase, alpha subunit",informative_multi,WP_011129662.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00003669,PMT0390,Prochlorococcus MIT9313,,possible Coproporphyrinogen III oxidase,no_evidence,WP_157859786.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00003411,PMT0855,Prochlorococcus MIT9313,pncA,isochorismatase-like hydrolase superfamily,informative_multi,WP_052646170.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00053323,PMT0870,Prochlorococcus MIT9313,,conserved hypothetical protein,no_evidence,WP_157859814.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00036087,PMT0892,Prochlorococcus MIT9313,,conserved hypothetical protein,catch_all_only,WP_236069663.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00001224,PMT1283,Prochlorococcus MIT9313,phhB,pterin-4-alpha-carbinolamine dehydratase,informative_multi,WP_011130652.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00000186,PMT1481,Prochlorococcus MIT9313,glnB,nitrogen regulatory protein P-II,informative_multi,WP_011130849.1,1,4.0,cyanorak,curated,2,PMM1463
pro,cyanorak:CK_00003834,PMT1561,Prochlorococcus MIT9313,,conserved hypothetical protein,catch_all_only,WP_011130928.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00038643,PMT2041,Prochlorococcus MIT9313,,putative dockerin type I repeat,catch_all_only,WP_041384725.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00000554,PMT9312_1670,Prochlorococcus MIT9312,psaD,photosystem I reaction center subunit II,informative_multi,WP_011377212.1,1,4.0,cyanorak,curated,2,Pro1733
pro,cyanorak:CK_00037710,PMT9312_1821,Prochlorococcus MIT9312,,conserved hypothetical protein,catch_all_only,WP_193741828.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00052083,PMT9312_1966,Prochlorococcus MIT9312,,conserved hypothetical protein,no_evidence,WP_155105306.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00037636,PMT_1699,Prochlorococcus MIT9313,,site-specific recombinase,informative_multi,WP_011131066.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00000346,Pro0022,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),murC,UDP-N-acetylmuramate-alanine ligase,informative_multi,WP_011124177.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00001043,Pro0391,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),ylmE,conserved hypothetical protein YlmE,informative_multi,WP_011124546.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00002355,Pro0646,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),,Predicted protein family PM-6,catch_all_only,WP_011124798.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00000399,Pro1200,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),,2-oxoglutarate/iron-dependent dioxygenase,informative_multi,WP_011125352.1,1,4.0,cyanorak,curated,1,
pro,cyanorak:CK_00053552,A9601_12821,Prochlorococcus AS9601,,conserved hypothetical protein,catch_all_only,WP_011818710.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00049443,NATL1_08811,Prochlorococcus NATL1A,,hypothetical protein,no_evidence,WP_011823584.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00051584,NATL1_13731,Prochlorococcus NATL1A,,glutaredoxin family protein,informative_multi,WP_011823975.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00047151,P9301_04041,Prochlorococcus MIT9301,,Conserved hypothetical protein,catch_all_only,WP_011862409.1,1,5.0,cyanorak,curated,2,PMM1831
pro,cyanorak:CK_00043260,P9303_09681,Prochlorococcus MIT9303,,conserved hypothetical protein,catch_all_only,WP_011825625.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001439,P9303_29301,Prochlorococcus MIT9303,,uncharacterized conserved secreted protein,catch_all_only,WP_011827498.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001144,PMM0073,Prochlorococcus MED4,sufB,"ABC transporter involved in Fe-S cluster assembly, permease component",informative_multi,WP_011131711.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000038,PMM0079,Prochlorococcus MED4,prxQ,2-Cys peroxiredoxin,informative_multi,WP_011131717.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001595,PMM0367,Prochlorococcus MED4,,putative antibiotic biosynthesis monooxygenase domain protein,informative_multi,WP_011132004.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000698,PMM0428,Prochlorococcus MED4,chlG,chlorophyll a synthase,informative_multi,WP_011132064.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000059,PMM0453,Prochlorococcus MED4,fabG,beta-ketoacyl-(acyl-carrier-protein) reductase (KR),informative_multi,WP_011132089.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00047478,PMM0647,Prochlorococcus MED4,,conserved hypothetical protein (DUF2811),informative_single,WP_011132281.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001718,PMM1037,Prochlorococcus MED4,,conserved hypothetical protein,catch_all_only,WP_011132670.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000758,PMM1090,Prochlorococcus MED4,lysA,diaminopimelate decarboxylase,informative_multi,WP_011132723.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001025,PMM1151,Prochlorococcus MED4,infA,translation initiation factor IF-1,informative_multi,WP_011132784.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000597,PMM1186,Prochlorococcus MED4,ALB3,photosystem II assembly factor,informative_multi,WP_011132820.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00036913,PMM1379,Prochlorococcus MED4,,putative lysine decarboxylase family protein,informative_multi,WP_011133013.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001116,PMM1450,Prochlorococcus MED4,atpC,ATP synthase gamma chain,informative_multi,WP_011133079.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001063,PMM1488,Prochlorococcus MED4,hisD,histidinol dehydrogenase,informative_multi,WP_011133116.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00050803,PMM1829,Prochlorococcus MED4,,Conserved hypothetical protein,no_evidence,,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00050253,PMM1983,Prochlorococcus MED4,,uncharacterized conserved membrane protein,catch_all_only,WP_036930494.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00048265,PMN2A_0921,Prochlorococcus NATL2A,PMN2A_RS07810,Secreted pentapeptide repeats protein,informative_single,WP_011295269.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00049696,PMN2A_0941,Prochlorococcus NATL2A,PMN2A_RS07920,hypothetical protein,catch_all_only,WP_011125327.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00049702,PMN2A_1226,Prochlorococcus NATL2A,PMN2A_RS09405,hypothetical protein,informative_single,WP_011295570.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00047017,PMN2A_2001,Prochlorococcus NATL2A,PMN2A_RS11005,conserved hypothetical protein,no_evidence,WP_263892330.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000310,PMT0120,Prochlorococcus MIT9313,miaA,tRNA delta-2-isopentenylpyrophosphate (IPP) adenosine transferase,informative_multi,WP_011129499.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000063,PMT0509,Prochlorococcus MIT9313,petJ2,cytochrome c553 (cytochrome c6),informative_multi,WP_011129888.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001941,PMT0551,Prochlorococcus MIT9313,gbmt2,dimethylglycine N-methyltransferase,informative_multi,WP_011129930.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001262,PMT0773,Prochlorococcus MIT9313,,conserved hypothetical protein,catch_all_only,WP_011130151.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000532,PMT1734,Prochlorococcus MIT9313,rplW,50S ribosomal protein L23,informative_multi,WP_011131101.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00035443,PMT1906,Prochlorococcus MIT9313,,conserved hypothetical protein,informative_single,,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000973,PMT2103,Prochlorococcus MIT9313,,conserved hypothetical protein,informative_multi,WP_011131467.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00033671,PMT2266,Prochlorococcus MIT9313,,conserved hypothetical protein,catch_all_only,WP_011131630.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00042930,PMT9312_1484,Prochlorococcus MIT9312,,conserved hypothetical protein,catch_all_only,WP_011377027.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00043009,PMT_0915,Prochlorococcus MIT9313,,Bacterial outer membrane protein,informative_multi,WP_011130293.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00000471,Pro0272,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),txlA,thioredoxin-like protein TxlA,informative_multi,WP_011124427.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001626,Pro0868,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),,conserved hypothetical protein,informative_single,WP_164923227.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00001012,Pro1149,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),sufE,sulfur acceptor for SufS cysteine desulfurase,informative_multi,WP_011125301.1,1,5.0,cyanorak,curated,1,
pro,cyanorak:CK_00046016,A9601_11371,Prochlorococcus AS9601,,conserved hypothetical protein,no_evidence,,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00001478,NATL1_06431,Prochlorococcus NATL1A,,domain of unknown function DUF4332-containing protein,informative_single,WP_011823368.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00045273,NATL1_17971,Prochlorococcus NATL1A,,conserved hypothetical protein,no_evidence,WP_011824345.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00000975,P9301_08411,Prochlorococcus MIT9301,purQ,"phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain",informative_multi,WP_011862817.1,1,6.0,cyanorak,curated,1,
pro,eggnog:1GGH2@1117,P9303_RS06050,Prochlorococcus MIT9303,,hypothetical protein,no_evidence,WP_041374804.1,1,6.0,eggnog,Cyanobacteria,1,
pro,cyanorak:CK_00000412,PMM0043,Prochlorococcus MED4,flv3,flavoprotein involved in Mehler reaction,informative_multi,WP_011131681.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00008024,PMM0345,Prochlorococcus MED4,prxQ,2-Cys peroxiredoxin,informative_multi,WP_011131982.1,1,6.0,cyanorak,curated,2,PMN2A_0727
pro,cyanorak:CK_00003380,PMM0365,Prochlorococcus MED4,,possible DsrE-like protein,informative_single,WP_011132002.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00000613,PMM0444,Prochlorococcus MED4,ctaEI,cytochrome c oxidase subunit III,informative_multi,WP_011132080.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00000618,PMM0454,Prochlorococcus MED4,ispD,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,informative_multi,WP_011132090.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00001269,PMM0687,Prochlorococcus MED4,,conserved hypothetical protein,catch_all_only,WP_011132321.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00001360,PMM0965,Prochlorococcus MED4,ureA,urease gamma subunit,informative_multi,WP_011132598.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00043661,PMM1228,Prochlorococcus MED4,,conserved hypothetical protein,no_evidence,WP_011132862.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00047683,PMM1240,Prochlorococcus MED4,,methyltransferase domain protein,informative_multi,WP_011132874.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00002660,PMM1256,Prochlorococcus MED4,wcaA,possible beta-glycosyltransferase,informative_multi,WP_011132890.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00056825,PMM1414,Prochlorococcus MED4,,conserved hypothetical protein (DUF3303),informative_single,WP_011133043.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00035425,PMM1826,Prochlorococcus MED4,,conserved hypothetical protein,catch_all_only,WP_173027945.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00046159,PMM1931,Prochlorococcus MED4,,uncharacterized conserved membrane protein,catch_all_only,WP_173028011.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00048035,PMN2A_0454,Prochlorococcus NATL2A,PMN2A_RS05290,conserved hypothetical protein,no_evidence,WP_011823820.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00001523,PMN2A_0995,Prochlorococcus NATL2A,PMN2A_RS08210,conserved hypothetical protein,catch_all_only,WP_011295340.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00045983,PMN2A_1710,Prochlorococcus NATL2A,PMN2A_RS01985,conserved hypothetical protein,no_evidence,WP_225866319.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00038648,PMN2A_1994,Prochlorococcus NATL2A,PMN2A_RS10560,conserved hypothetical protein,no_evidence,WP_011294966.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00045417,PMN2A_1997,Prochlorococcus NATL2A,PMN2A_RS05225,uncharacterized conserved lipoprotein,informative_single,WP_011294986.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00047449,PMN2A_2000,Prochlorococcus NATL2A,PMN2A_RS11000,conserved hypothetical protein,no_evidence,WP_011295021.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00054364,PMN2A_2136,Prochlorococcus NATL2A,PMN2A_RS07090,conserved hypothetical protein,no_evidence,WP_011295071.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00000320,PMT0075,Prochlorococcus MIT9313,cobH,precorrin-8X methylmutase,informative_multi,WP_011129454.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00001867,PMT0133,Prochlorococcus MIT9313,sdhB,"succinate dehydrogenase/fumarate reductase, Fe-S protein subunit",informative_multi,WP_011129512.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00037748,PMT0800,Prochlorococcus MIT9313,,hypothetical protein,no_evidence,,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00003723,PMT0884,Prochlorococcus MIT9313,,putative RIKEN cDNA 1200003J11; EST AA930106,no_evidence,WP_011130262.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00001476,PMT1559,Prochlorococcus MIT9313,,conserved hypothetical protein,catch_all_only,WP_011130926.1,1,6.0,cyanorak,curated,2,PMT9312_0746
pro,cyanorak:CK_00037656,PMT1563,Prochlorococcus MIT9313,,hypothetical protein,no_evidence,WP_011130930.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00000529,PMT1737,Prochlorococcus MIT9313,rplV,50S ribosomal protein L22,informative_multi,WP_011131104.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00000523,PMT1744,Prochlorococcus MIT9313,rplE,50S ribosomal protein L5,informative_multi,WP_011131111.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00037705,PMT1940,Prochlorococcus MIT9313,,possible Peptidase family C9,no_evidence,WP_011131305.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00039131,PMT2262,Prochlorococcus MIT9313,,uncharacterized conserved membrane protein,informative_single,WP_236069602.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00003436,PMT9312_1520,Prochlorococcus MIT9312,,conserved hypothetical protein,catch_all_only,WP_011377063.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00000271,Pro0328,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),psbE,"cytochrome b559, alpha subunit",informative_multi,WP_011124483.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00051841,Pro0610,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),,conserved hypothetical protein,no_evidence,WP_011124762.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00008106,Pro1757,Prochlorococcus marinus subsp. marinus CCMP1375 (SS120),mhpC,alpha/beta hydrolase fold family protein,informative_multi,WP_052039744.1,1,6.0,cyanorak,curated,1,
pro,cyanorak:CK_00000881,NATL1_08021,Prochlorococcus NATL1A,lptG,"lipopolysaccharide export system, permease component",informative_multi,WP_011823509.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00056842,NATL1_08641,Prochlorococcus NATL1A,wecC,nucleotide sugar dehydrogenase family protein,informative_multi,WP_011823567.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00000907,P9301_09331,Prochlorococcus MIT9301,psb28,photosystem II reaction centre Psb28 protein,informative_multi,WP_011862904.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00000742,P9303_09501,Prochlorococcus MIT9303,,conserved hypothetical protein,informative_single,WP_011825607.1,1,7.0,cyanorak,curated,1,
pro,eggnog:1MMN0@1212,P9303_RS02295,Prochlorococcus MIT9303,groES,co-chaperone GroES,informative_multi,WP_011130818.1,1,7.0,eggnog,Prochloraceae,1,
pro,cyanorak:CK_00000208,PMM0115,Prochlorococcus MED4,crtQ,"9,9^-di-cis-zeta-carotene desaturase",informative_multi,WP_011131754.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00046788,PMM0501,Prochlorococcus MED4,,conserved hypothetical protein,catch_all_only,WP_011132136.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00003803,PMM0540,Prochlorococcus MED4,psaM,photosystem I reaction centre subunit XII,informative_multi,WP_011132175.1,1,7.0,cyanorak,curated,2,PMT1220
pro,cyanorak:CK_00000083,PMM0590,Prochlorococcus MED4,proA,glutamate-5-semialdehyde dehydrogenase,informative_multi,WP_011132224.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00001555,PMM1039,Prochlorococcus MED4,,A predicted alpha-helical domain with a conserved ER motif family protein,informative_single,WP_011132672.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00008086,PMM1264,Prochlorococcus MED4,ftsH4,cell division protein FtsH,informative_multi,WP_011132898.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00001992,PMM1520,Prochlorococcus MED4,psaI,photosystem I reaction center subunit VIII,informative_multi,WP_011133148.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00048479,PMM1869,Prochlorococcus MED4,,uncharacterized conserved membrane protein,catch_all_only,,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00047426,PMM1870,Prochlorococcus MED4,,conserved hypothetical protein,catch_all_only,WP_173027972.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00047672,PMN2A_0414,Prochlorococcus NATL2A,PMN2A_RS05070,conserved hypothetical protein,no_evidence,WP_011293948.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00004213,PMN2A_1393,Prochlorococcus NATL2A,PMN2A_RS00340,uncharacterized conserved membrane protein,catch_all_only,WP_041710887.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00000114,PMN2A_1654,Prochlorococcus NATL2A,chlD,"protoporphyrin IX Mg-chelatase, subunit ChlD",informative_multi,WP_011294287.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00038425,PMN2A_1901,Prochlorococcus NATL2A,PMN2A_RS00350,conserved hypothetical protein,no_evidence,WP_041710890.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00003768,PMT1005,Prochlorococcus MIT9313,,possible Gamma-thionins family,no_evidence,WP_236069679.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00009134,PMT1576,Prochlorococcus MIT9313,,"ABC exporter ATP-binding subunit, DevA type",informative_multi,WP_011130943.1,1,7.0,cyanorak,curated,1,
pro,cyanorak:CK_00037697,PMT2112,Prochlorococcus MIT9313,,possible Alanine racemase,no_evidence,,1,7.0,cyanorak,curated,1,
